#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
1.134663985    6879.36996        6833.74003        6669.6858         6253.15634        4814.8593         
1.134535253    6862.42659        6815.74648        6647.76149        6220.47721        4745.38496        
1.134406551    6736.9755         6683.45139        6490.86973        6001.9225         4346.70753        
1.134277877    3163.21336        3053.47146        2706.77884        2069.12876        1064.63889        
1.134149233    7225.84976        7197.19698        7092.28526        6812.32862        5687.45736        
1.134020619    7410.00336        7391.78209        7324.6277         7141.92667        6351.617          
1.133892033    5959.27442        5875.29202        5581.22361        4887.86677        3005.22596        
1.133763476    4494.44224        4384.23975        4019.29706        3268.51437        1763.91278        
1.133634949    2773.75805        2658.76569        2301.44732        1676.25016        831.667618        
1.133506451    6658.58019        6602.43032        6400.62011        5889.8238         4179.77382        
1.133377982    7383.55843        7364.43901        7293.83302        7100.53589        6247.47233        
1.133249542    6943.33837        6901.04557        6747.52711        6348.00718        4884.31554        
1.133121131    1392.05113        1333.16452        1161.72298        897.728566        591.770806        
1.132992749    6005.73071        5929.91626        5666.273          5052.12896        3363.50257        
1.132864396    3239.15913        3121.53594        2748.44856        2060.69802        1009.69379        
1.132736072    7558.04469        7550.125          7520.73832        7438.75874        7041.12811        
1.132607778    7498.85629        7487.48206        7445.33329        7328.33299        6775.27814        
1.132479512    4176.18569        4057.95892        3668.92672        2884.82214        1433.15639        
1.132351276    5658.11638        5569.47075        5263.52068        4566.66016        2796.32742        
1.132223069    6239.96578        6167.42078        5910.11886        5282.233          3405.26549        
1.13209489     5652.8957         5563.06163        5252.47898        4542.84887        2743.98286        
1.131966741    7025.5184         6988.94494        6855.48879        6502.9002         5143.51189        
1.13183862     6308.82201        6242.25788        6007.20162        5438.93724        3747.01667        
1.131710529    6868.98765        6824.59603        6663.19544        6241.3672         4679.16707        
1.131582467    7201.95542        7175.46071        7078.15039        6816.15838        5733.56985        
1.131454433    6760.72065        6712.03123        6536.26084        6085.86667        4517.68665        
1.131326429    4373.80317        4257.44997        3871.52666        3078.58827        1547.27446        
1.131198453    6791.38218        6745.24793        6578.83498        6152.85199        4656.04573        
1.131070507    3727.00181        3607.56167        3220.93212        2472.78988        1208.69296        
1.130942589    6689.85937        6637.56004        6448.45474        5961.97401        4260.11685        
1.130814701    6903.86168        6862.5594         6712.29858        6318.7443         4848.93373        
1.130686841    7503.38086        7495.45092        7466.04088        7384.07044        6987.16218        
1.13055901     7526.64124        7520.2191         7496.43186        7430.12176        7103.59856        
1.130431208    6891.67785        6850.57137        6701.1252         6310.47133        4856.32744        
1.130303435    3346.83695        3231.22829        2862.54774        2172.71557        1074.98329        
1.130175691    7150.42393        7123.1433         7022.94701        6753.18553        5638.46335        
1.130047976    6535.60819        6477.35968        6267.68899        5735.10256        3945.82758        
1.129920289    7506.07752        7499.52857        7475.23374        7407.34938        7072.70608        
1.129792632    7295.16491        7276.70864        7208.57357        7022.30803        6204.15403        
1.129665003    6983.56345        6949.34773        6825.19714        6501.96222        5294.49933        
1.129537403    7352.75608        7337.60618        7281.54426        7126.77989        6415.90971        
1.129409832    7389.33729        7376.56817        7329.31079        7198.64546        6591.53702        
1.12928229     6941.64478        6904.39297        6768.47911        6409.55443        5030.13308        
1.129154776    7414.44474        7403.73869        7364.05731        7253.92523        6735.0824         
1.129027292    6974.39738        6939.20282        6810.54381        6468.90725        5130.07528        
1.128899836    7205.16281        7182.42489        7098.46461        6868.69065        5859.10248        
1.128772409    6049.15221        5974.6939         5712.70873        5086.27093        3298.82882        
1.12864501     5741.0649         5659.59665        5377.65526        4730.37072        3038.12861        
1.128517641    5885.25059        5805.61965        5526.97267        4869.7539         3054.55722        
1.1283903      7305.60101        7289.49763        7229.90291        7065.45437        6313.14832        
