#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
0.9726508272   3638.38211        3617.79324        3542.56769        3343.11862        2567.74456        
0.9725562314   3706.14232        3689.23217        3627.11076        3459.76711        2769.50347        
0.9724616541   3592.45404        3569.71822        3486.91829        3269.4066         2450.87941        
0.9723670951   3773.83194        3760.82561        3712.8802         3582.19272        3015.30123        
0.9722725545   3593.61099        3571.23062        3489.7198         3275.59493        2468.78956        
0.9721780323   3881.85808        3875.27356        3850.90699        3783.36711        3463.13425        
0.9720835285   3634.63746        3614.3675         3540.2413         3343.11137        2568.43174        
0.971989043    3846.86743        3838.55155        3807.79375        3722.93107        3332.887          
0.9718945759   3284.35635        3248.40297        3120.31997        2804.01282        1825.14804        
0.9718001272   3542.32875        3517.36837        3426.35118        3186.52504        2280.73996        
0.9717056968   3862.78856        3855.76032        3829.74755        3757.74119        3420.72668        
0.9716112848   3925.49937        3922.07969        3909.51399        3874.90459        3704.86012        
0.9715168911   1730.31578        1664.10298        1451.57685        1050.36094        425.027672        
0.9714225158   3218.51026        3180.02478        3043.26744        2708.03151        1698.66252        
0.9713281588   3196.51488        3156.67252        3014.85566        2665.81313        1609.80258        
0.9712338201   3866.10361        3859.80512        3836.47204        3771.63604        3461.8837         
0.9711394998   3893.9361         3889.49095        3873.02058        3827.15697        3604.34313        
0.9710451977   3875.02271        3869.50591        3849.07999        3792.3541         3520.64737        
0.970950914    3755.87109        3743.59463        3698.35386        3575.12007        3041.05568        
0.9708566486   3694.59056        3678.99764        3621.67229        3466.82878        2820.41679        
0.9707624015   3913.07413        3910.07443        3899.03847        3868.56462        3717.95779        
0.9706681727   3859.5512         3853.49014        3831.07396        3768.92757        3471.97539        
0.9705739621   3716.86097        3702.83002        3651.19683        3511.23848        2917.72682        
0.9704797699   3732.31784        3719.36799        3671.70564        3542.4576         2992.55527        
0.9703855959   3841.83645        3834.97273        3809.63604        3739.6835         3409.58132        
0.9702914403   3892.90639        3889.24624        3875.7467         3838.31032        3652.68884        
0.9701973029   3835.61904        3828.47054        3802.10955        3729.40929        3385.19941        
0.9701031837   3831.23002        3824.27063        3798.45039        3726.54824        3382.8961         
0.9700090828   3625.01984        3606.7236         3539.77629        3361.44923        2654.47415        
0.9699150002   3855.02946        3849.6127         3829.59579        3774.12739        3507.4544         
0.9698209358   2401.76604        2339.47785        2128.82157        1676.66882        744.402842        
0.9697268896   1361.06613        1302.46113        1119.69396        795.738607        338.454826        
0.9696328617   3179.54084        3140.66174        3002.2997         2661.9042         1631.75914        
0.9695388521   3642.12772        3625.21405        3563.16609        3396.64641        2718.41131        
0.9694448606   2601.84191        2545.79083        2354.20165        1929.99639        960.822677        
0.9693508874   3758.10499        3747.74132        3709.47407        3604.44444        3132.9204         
0.9692569324   3767.88928        3758.2514         3722.63633        3624.69745        3181.84976        
0.9691629956   2535.10955        2477.98766        2283.81574        1860.08015        923.724174        
0.969069077    3683.95058        3669.57065        3616.57411        3472.13613        2846.14922        
0.9689751766   2816.62045        2767.68533        2598.6259         2213.13853        1245.29478        
0.9688812944   3822.6478         3816.60372        3794.22002        3732.01427        3433.26788        
0.9687874304   3808.32236        3801.49217        3776.24168        3706.38352        3376.50073        
0.9686935846   3760.63207        3751.14993        3716.18666        3620.35717        3188.48278        
0.968599757    3685.07116        3671.44155        3621.26342        3484.92039        2899.9936         
0.9685059475   3645.71395        3629.99875        3572.13225        3415.11817        2749.66662        
0.9684121562   2952.33638        2906.97287        2748.37942        2376.16341        1381.87482        
0.9683183831   3686.17316        3673.06921        3624.76772        3493.26695        2926.75376        
0.9682246281   3841.2152         3837.16411        3822.16657        3780.40626        3575.45802        
0.9681308913   3621.79121        3605.45839        3545.6511         3385.87762        2743.85322        
0.9680371726   3459.75278        3434.91206        3344.64869        3109.1242         2246.01331        
0.9679434721   3627.36362        3611.41644        3552.82103        3394.82542        2739.79549        
0.9678497897   3617.27898        3601.02431        3541.4391         3381.85778        2735.39129        
0.9677561255   3863.21697        3860.76           3851.81032        3827.50404        3708.44151        
0.9676624793   3826.22632        3821.69506        3805.01239        3758.98521        3535.2591         
0.9675688513   3815.71617        3810.99229        3793.48685        3744.72544        3507.77396        
0.9674752414   3549.25085        3529.57832        3457.64298        3266.37442        2514.77792        
0.9673816496   2800.71461        2752.03609        2583.58041        2197.99229        1224.68211        
